Date,pm10,CO,SO2,NO2
4/10/2012,30.83333333,0.331316036,1.275393025,6.941917941
4/11/2012,38.66666667,0.370648464,1.140341625,7.624481765
4/12/2012,27.16666667,0.239268821,1.023766925,7.183290706
4/13/2012,23.16666667,0.284537786,1.099993175,8.835895588
4/14/2012,21,0.248871393,0.981432425,6.681862765
4/15/2012,18.11764706,0.238568536,0.673750025,5.380980059
4/16/2012,21.66666667,0.253171786,0.7909611,6.665110706
4/17/2012,20.66666667,0.214065321,0.624977275,5.97522125
4/18/2012,20.66666667,0.208719679,0.511087525,5.955563313
4/19/2012,17.5,0.265334,0.925434675,7.311817875
4/20/2012,16.33333333,0.262350963,0.704330211,7.1677535
4/21/2012,10.73684211,0.232071571,0.488063895,4.620478188
4/22/2012,7.166666667,0.215623786,0.634041632,2.85987225
4/23/2012,26.16666667,0.197391857,1.759706921,4.723424125
4/24/2012,19.33333333,0.182876786,2.017233643,6.330910688
4/25/2012,18.66666667,0.212366357,0.873816952,9.36431925
4/26/2012,21,0.213010385,0.70294415,7.412654467
4/27/2012,16.61111111,0.203710071,0.805386405,4.397595
4/28/2012,17.83333333,0.208003714,0.583663595,3.951136294
4/29/2012,15.83333333,0.193907071,0.565088024,3.603676412
4/30/2012,16.2,0.198966786,0.807928381,5.498969824
5/1/2012,17.5,0.21339875,0.504449643,4.978740824
5/2/2012,18,0.211767321,0.389893357,4.109410588
5/3/2012,15.52941176,0.204046467,0.51604369,5.055949176
5/4/2012,15.8,0.237591714,1.0248816,7.262964941
5/5/2012,17.2,0.240915357,0.9422386,4.819607765
5/6/2012,27.4,0.289897036,0.9564253,3.713502529
5/7/2012,18.5,0.229276214,0.4866683,5.472063647
5/8/2012,17.5,0.218781857,0.743592225,6.389976059
5/9/2012,14.84210526,0.248819607,0.546309947,8.629575471
5/10/2012,17.6,0.212678036,0.834668944,6.134759294
5/11/2012,24.2,0.213343964,0.743839444,7.090423529
5/12/2012,19.66666667,0.17702575,0.841862861,5.350022235
5/13/2012,21.66666667,0.179749536,0.689370583,4.210784294
5/14/2012,20,0.186039821,0.507857417,5.243717353
5/15/2012,15.23529412,0.202854071,0.484665789,5.764826765
5/16/2012,14.83333333,0.245868286,0.685838342,8.086011529
5/17/2012,14,0.217589893,0.479239263,6.729027267
5/18/2012,14.33333333,0.259197714,0.911864579,7.810492067
5/19/2012,14.66666667,0.264524214,1.290269158,7.407684
5/20/2012,15,0.210189107,1.280969421,6.122321429
5/21/2012,12.95,0.197335286,1.198603289,7.007537571
5/22/2012,16.33333333,0.20886875,0.647123111,7.338879929
5/23/2012,18.83333333,0.218523357,0.526698103,6.473163714
5/24/2012,12.5,0.198459429,1.005417132,5.686642071
5/25/2012,15.33333333,0.230533,0.616959421,6.064497429
5/26/2012,21,0.288371923,1.397337944,5.419345286
5/27/2012,14.52631579,0.259037038,0.783537472,4.629947357
5/28/2012,13.16666667,0.224679462,0.360992194,3.613979429
5/29/2012,12,0.230612929,0.424344917,4.485331571
5/30/2012,14.83333333,0.24933125,0.842602083,7.048095875
5/31/2012,16.16666667,0.224754143,0.673606056,7.34882425
6/1/2012,9.833333333,0.1928745,0.541244028,5.359782625
6/2/2012,11.3,0.179263286,1.007784167,3.893087
6/3/2012,14.16666667,0.169451393,1.094420722,3.7100615
6/4/2012,18.16666667,0.154012179,0.592312611,4.965511625
6/5/2012,19.5,0.158912964,0.545109368,5.581115125
6/6/2012,22.83333333,0.181096714,0.4165709,5.9066424
6/7/2012,22.33333333,0.190177857,0.473618214,7.411085933
6/8/2012,17.78947368,0.1959385,0.99269475,8.142164375
6/9/2012,12.16666667,0.182160857,0.64026465,6.989558563
6/10/2012,14.8,0.176746071,0.539623475,5.12767525
6/11/2012,11.83333333,0.150429143,0.426504333,4.324621188
6/12/2012,13.66666667,0.141036214,0.457917595,4.843736438
6/13/2012,17.83333333,0.172358536,0.521920429,6.146212125
6/14/2012,15.7,0.187325,0.39453631,5.656472
6/15/2012,17,0.1769415,0.746980762,6.49668225
6/16/2012,17.66666667,0.155584852,0.677051905,4.01105575
6/17/2012,16,0.131987214,0.677223833,2.540885313
6/18/2012,19.16666667,0.152117222,0.714363952,4.583428125
6/19/2012,18.33333333,0.158804214,0.749902045,4.931411563
6/20/2012,20.77777778,0.186310786,1.271294833,6.405021813
6/21/2012,17.66666667,0.190808929,1.1711342,5.923675188
6/22/2012,15.5,0.1988645,1.4382784,7.199479188
6/23/2012,12.66666667,0.17125336,0.651992757,4.764725438
6/24/2012,18.83333333,0.148974346,0.876541895,3.770799625
6/25/2012,32.66666667,0.154672571,0.631744775,5.917578
6/26/2012,19.8,0.138031357,0.885395667,4.5953475
6/27/2012,19,0.154575714,1.8768794,5.295796
6/28/2012,22,0.182461107,1.14615705,7.752470375
6/29/2012,24,0.215835357,1.13779595,8.4841414
6/30/2012,21.83333333,0.198745429,1.298452632,5.265442923
7/1/2012,20.66666667,0.216509786,1.00267205,5.0588745
7/2/2012,29.22222222,0.280159786,1.25636295,6.438498643
7/3/2012,24,0.290845893,0.9750667,6.4376895
7/4/2012,28.33333333,0.281465929,0.82380975,5.030817071
7/5/2012,32.33333333,0.28974575,0.677866425,6.1720145
7/6/2012,34.66666667,0.257165385,0.7479056,5.985560929
7/7/2012,30.83333333,0.265042308,1.0856867,5.220833357
7/8/2012,20.95,0.256877615,0.8342967,4.099486
7/9/2012,27,0.238426423,0.77135325,5.9965145
7/10/2012,21.5,0.198426154,0.644700275,5.489722333
7/11/2012,13,0.181431462,0.686065833,6.357395467
7/12/2012,12.5,0.217399077,0.73997019,6.8484368
7/13/2012,17.83333333,0.195724269,0.702813952,7.052741667
7/14/2012,13.36842105,0.186488808,0.630954175,4.541565667
7/15/2012,9.666666667,0.189383731,0.725846275,4.012651467
7/16/2012,10.5,0.203492808,0.808924436,5.540263467
7/17/2012,13.33333333,0.268886077,1.024182805,8.319754733
7/18/2012,15.83333333,0.259177375,0.886258286,6.323437188
7/19/2012,27.33333333,0.17095575,0.574425585,5.048888867
7/20/2012,18.15,0.140131783,0.60850931,4.366623267
7/21/2012,24.16666667,0.148542625,0.70133485,3.637803133
7/22/2012,34.66666667,0.151230208,0.740387625,3.2482488
7/23/2012,18.33333333,0.180494375,0.834279342,4.799029467
7/24/2012,25,0.194435,0.785014553,4.574594938
7/25/2012,30.6,0.197119885,1.117547075,5.138949333
7/26/2012,36.11764706,0.245722179,0.784262525,7.422380267
7/27/2012,34.4,0.216892607,0.62888975,5.811742467
7/28/2012,29.8,0.237631185,0.4567417,5.362777867
7/29/2012,34,0.229660714,0.465592675,3.5768434
7/30/2012,27.2,0.241670778,0.58996075,5.680786867
7/31/2012,23.4,0.245309786,0.45162545,6.252593933
8/1/2012,18,0.246512429,0.80744919,6.444270813
8/2/2012,24.4,0.253480357,0.840971548,6.988182438
8/3/2012,18.8,0.244309286,1.073768386,6.481663375
8/4/2012,13.83333333,0.234769429,0.709567909,5.088565375
8/5/2012,13.66666667,0.167921929,0.392494205,2.266074813
8/6/2012,14,0.193185036,0.395448091,4.156073
8/7/2012,25.41176471,0.179664321,0.557379,5.175642375
8/8/2012,22.66666667,0.199962679,0.596040318,6.061582063
8/9/2012,19.57142857,0.195870536,0.860729773,5.098254688
8/10/2012,24,0.186526,0.396209636,4.01274575
8/11/2012,17.33333333,0.219490679,0.475028136,4.301159875
8/12/2012,14.83333333,0.261254536,0.50505519,4.740104188
8/13/2012,19.63157895,0.293127038,0.729224905,6.242305813
8/14/2012,28,0.255330308,0.60757219,6.60056625
8/15/2012,21.5,0.256221393,0.43247731,5.786039118
8/16/2012,18.66666667,0.267636107,1.386475227,7.058999647
8/17/2012,16.66666667,0.3106285,0.915956795,7.760798235
8/18/2012,16.83333333,0.291682107,0.499562341,4.931617588
8/19/2012,15.88235294,0.264015321,0.602476205,4.622170176
8/20/2012,15.5,0.269639429,0.695403205,6.394407235
8/21/2012,11.16666667,0.24476325,0.586143136,8.046832235
8/22/2012,13,0.233201714,0.759755977,6.839783235
8/23/2012,23,0.227959821,0.530554159,6.622258
8/24/2012,22.66666667,0.226000821,0.740667905,5.749209778
8/25/2012,17.89473684,0.214338038,0.752254024,4.516112556
8/26/2012,21.16666667,0.2131806,0.6248292,3.510788625
8/27/2012,17.5,0.22431195,0.524213375,4.607262188
8/28/2012,15.66666667,0.194621643,0.46864025,3.882633444
8/29/2012,15.83333333,0.227911536,0.563550739,4.844693389
8/30/2012,20.5,0.255861679,0.85289075,6.659006722
8/31/2012,31.0625,0.259679143,1.16439519,6.250719611
9/1/2012,11.66666667,0.250160519,1.331103357,4.788029056
9/2/2012,12.66666667,0.226070615,0.616843667,4.021548833
9/3/2012,12,0.204582269,0.693825025,3.098596235
9/4/2012,12.33333333,0.206760846,0.577577075,5.199088412
9/5/2012,14,0.229126577,0.477418524,5.616044882
9/6/2012,14.26315789,0.274896964,0.669380659,7.949644889
9/7/2012,12.5,0.247557357,0.771193295,6.886754688
9/8/2012,12.5,0.186171107,0.438509333,3.644270813
9/9/2012,11.66666667,0.161743929,0.670891905,3.587310563
9/10/2012,14.83333333,0.191415607,0.766652476,5.665205688
9/11/2012,17.16666667,0.201705607,0.727114955,6.644044059
9/12/2012,15.82352941,0.211893214,0.680937696,6.869674706
9/13/2012,15.6,0.200824679,0.827973773,6.041966
9/14/2012,12.83333333,0.229179571,0.712573795,5.774755
9/15/2012,12.16666667,0.198133107,0.730668045,3.652005353
9/16/2012,10.5,0.209256964,0.4895645,3.931951882
9/17/2012,10.83333333,0.224049643,0.5498135,6.133980588
9/18/2012,9.785714286,0.163193714,0.209702682,3.871803118
9/19/2012,14.4,0.182795214,0.456496783,5.052871176
9/20/2012,16.6,0.249594321,0.765380804,5.747483438
9/21/2012,15.4,0.234630393,0.420959413,5.616498375
9/22/2012,13.4,0.230984679,0.490564522,4.788068188
9/23/2012,15.6,0.236693464,0.426249739,4.139583313
9/24/2012,17.41176471,0.249107214,0.686354591,7.001662313
9/25/2012,20.2,0.231745214,0.624455286,7.162738813
9/26/2012,17,0.219566571,0.739970425,5.100640067
9/27/2012,15.5,0.261982929,0.630821,6.513556125
9/28/2012,15.5,0.263365357,0.657927136,6.092536938
9/29/2012,12.8,0.255467385,0.59693569,4.625899563
9/30/2012,10.2,0.228153538,0.403886381,3.877130688
10/1/2012,9,0.225489308,0.331213775,5.462192813
10/2/2012,10.4,0.222710769,0.376646825,6.800492438
10/3/2012,16.5,0.253127821,0.347902068,6.562239438
10/4/2012,14,0.248669179,0.517619909,6.610951824
10/5/2012,11.5,0.237900893,0.770131848,7.587500389
10/6/2012,12.94444444,0.22290675,0.433188696,4.639583389
10/7/2012,10.33333333,0.215765714,0.420832696,4.456397389
10/8/2012,12.16666667,0.246531964,0.416664935,5.849092333
10/9/2012,13.33333333,0.255046857,0.375524565,6.558803
10/10/2012,17.33333333,0.22772625,0.697723435,6.020791833
10/11/2012,19.5,0.210384464,0.881637068,6.135741647
10/12/2012,17.15789474,0.191425357,1.076209905,6.660619333
10/13/2012,23.16666667,0.174017643,0.717789119,4.606271
10/14/2012,24,0.15697025,0.413993643,3.904398056
10/15/2012,21.5,0.207863393,0.566597429,5.916398944
10/16/2012,17.83333333,0.206850462,0.950426548,6.114863944
10/17/2012,19.5,0.268124667,0.65200737,9.5225215
10/18/2012,11.16666667,0.242140107,0.386482848,7.436349389
10/19/2012,15,0.237234926,0.487531565,6.193880889
10/20/2012,25.16666667,0.2433975,0.930834717,6.719718
10/21/2012,25.16666667,0.236688393,0.948627065,5.254082389
10/22/2012,25.5,0.244511893,1.014906196,7.311278556
10/23/2012,21,0.277692536,0.961011543,10.25668194
10/24/2012,20.625,0.254886607,0.844258087,9.658727667
10/25/2012,25,0.220848,0.350298478,7.271286167
10/26/2012,25.5,0.210544679,1.934469478,8.991685333
10/27/2012,15.83333333,0.180128929,0.423945674,5.659759353
10/28/2012,14,0.157359964,0.810672652,3.893360118
10/29/2012,16.8,0.143039714,1.727387761,3.265913222
10/30/2012,23.27272727,0.169153037,0.64354435,5.249402882
10/31/2012,22.16666667,0.263546143,0.8269204,8.837991118
11/1/2012,24.5,0.292043269,1.191005372,10.38412841
11/2/2012,16.125,0.256563192,1.212253659,9.929296529
11/3/2012,24,0.311864769,1.120079545,7.933570353
11/4/2012,20.5,0.3018035,0.710613091,6.530345
11/5/2012,18.94444444,0.289361,0.898085283,9.758002111
11/6/2012,13.2,0.326028458,1.214578609,11.83202967
11/7/2012,12.2,0.235993308,0.906138295,8.0097665
11/8/2012,16.4,0.228271846,0.982706644,7.862580556
11/9/2012,17.5,0.284532964,2.546248364,9.751057444
11/10/2012,19.8,0.362766536,1.759171795,11.49003778
11/11/2012,17.58823529,0.262572357,1.395197477,8.392050889
11/12/2012,19.8,0.238776393,0.727013909,7.545363389
11/13/2012,20.6,0.239022536,0.830534068,5.735666722
11/14/2012,15.83333333,0.233304786,0.928691795,6.711950833
11/15/2012,13.66666667,0.265668179,0.9146875,9.987153667
11/16/2012,14,0.274982357,1.653833773,10.87167228
11/17/2012,13.94736842,0.258437714,2.719759318,9.328604833
11/18/2012,16,0.252905964,1.051007523,7.825260833
11/19/2012,12.33333333,0.253118269,0.778126667,10.08459867
11/20/2012,16.5,0.321418643,1.143770167,13.49198511
11/21/2012,18.16666667,0.2898745,1.341479143,11.91615889
11/22/2012,17.83333333,0.283303607,1.314642238,9.651455111
11/23/2012,18.22222222,0.320175286,1.322559619,11.86289878
11/24/2012,19,0.222804893,0.934964452,6.605449444
11/25/2012,18,0.283360857,0.947102071,7.721588222
11/26/2012,18.8,0.469375643,1.407109841,13.99409
11/27/2012,21.5,0.317432143,1.419505773,15.25592061
11/28/2012,16,0.270130893,1.1075785,11.416254
11/29/2012,18.94444444,0.2516235,1.555427795,11.05032578
11/30/2012,20.5,0.279322654,1.530780682,11.69307017
12/1/2012,15.5,0.244181346,0.666217273,9.967991056
12/2/2012,14.14285714,0.260716923,0.63962625,9.376119111
12/3/2012,15.33333333,0.311880214,0.744582773,10.36203244
12/4/2012,20,0.308794143,0.704888659,10.61965489
12/5/2012,13.05555556,0.241376714,0.91477231,6.342956333
12/6/2012,12.83333333,0.288484357,0.988245727,9.669059278
12/7/2012,15.16666667,0.340250179,1.213746227,15.32151139
12/8/2012,13.66666667,0.317935214,0.693324909,10.71902678
12/9/2012,11.16666667,0.304513679,0.372978905,8.0798145
12/10/2012,11.16666667,0.302479643,0.328308929,9.175927222
12/11/2012,13.05882353,0.287640143,0.404346929,6.881915778
12/12/2012,11.83333333,0.285606107,0.990094841,10.01253388
12/13/2012,10.5,0.316010893,1.129695341,14.32610982
12/14/2012,16.5,0.338044607,2.014739643,14.54734553
12/15/2012,15.5,0.338501286,1.548038905,10.70418888
12/16/2012,11.16666667,0.270257464,0.50156081,6.354624941
12/17/2012,10.58823529,0.3345905,0.234261048,11.22542341
12/18/2012,15,0.275471857,0.686320841,8.958193824
12/19/2012,16.16666667,0.279771923,1.340286523,7.970955563
12/20/2012,15,0.271584808,0.528768409,8.7887185
12/21/2012,11,0.138621846,1.012923682,5.741068125
12/22/2012,8.833333333,0.161028577,1.475943595,6.495883563
12/23/2012,12.22222222,0.247986385,1.594434976,8.690205188
12/24/2012,16,0.338556808,1.103648476,12.56259163
12/25/2012,14.33333333,0.328853885,0.745503048,7.467187563
12/26/2012,12.66666667,0.183959192,0.718074773,6.846767812
12/27/2012,14,0.199898077,1.669585326,7.494918875
12/28/2012,15.4,0.284749107,1.113266143,8.916911765
12/29/2012,10.16666667,0.22326975,1.109400595,9.015001412
12/30/2012,13,0.153307571,1.409161795,4.195914706
12/31/2012,19.5,0.22602975,1.131664523,9.146023588
1/1/2013,26.66666667,0.278115857,0.963542273,5.667650688
1/2/2013,16.83333333,0.27714725,1.009657068,7.952529625
1/3/2013,12.5,0.252523071,1.885849909,10.76336356
1/4/2013,16.1875,0.296139679,1.797501659,11.504596
1/5/2013,14.5,0.236972769,1.483987667,8.7286345
1/6/2013,11,0.253868423,1.467001857,8.767180313
1/7/2013,14.33333333,0.326272,1.47035275,11.76582419
1/8/2013,20.33333333,0.366315036,1.351905705,13.62206338
1/9/2013,17.83333333,0.358312464,1.354052,14.25318925
1/10/2013,15.88235294,0.210142679,0.800138932,7.407741
1/11/2013,14.66666667,0.253366786,0.639989773,10.99033338
1/12/2013,11.33333333,0.235531643,0.238825705,7.969634188
1/13/2013,11.16666667,0.227621143,0.233051591,7.742197875
1/14/2013,13.33333333,0.220246071,0.370629761,6.44523775
1/15/2013,12.16666667,0.209233357,0.395071783,7.709157765
1/16/2013,11.0625,0.258019036,0.613820043,10.71819359
1/17/2013,12,0.250815107,0.809195318,9.123234
1/18/2013,13.57142857,0.191622857,1.937784364,7.635008125
1/19/2013,19.5,0.229519893,1.945198071,8.634760875
1/20/2013,15.33333333,0.233071393,1.007621643,7.314549375
1/21/2013,18.83333333,0.264171036,1.278192476,8.240580625
1/22/2013,19.73333333,0.209243893,2.846109227,7.196871812
1/23/2013,25,0.212660536,2.119929773,9.247953875
1/24/2013,28.6,0.236839071,2.736121295,11.42585438
1/25/2013,26.8,0.281891071,2.328271273,12.98734913
1/26/2013,22.83333333,0.302530964,1.859954364,10.66671194
1/27/2013,19.8,0.253516643,1.971224386,7.858191188
1/28/2013,23.47058824,0.277367536,1.649350886,12.03678488
1/29/2013,18.8,0.293333286,0.939936273,11.54235438
1/30/2013,20.6,0.243345821,0.608414977,6.99950775
1/31/2013,9.6,0.17720525,0.640887727,5.095349688
2/1/2013,13.4,0.183877536,1.018791614,6.875538733
2/2/2013,13.6,0.20335225,1.445396773,7.9858334
2/3/2013,13.26666667,0.258273143,1.802546182,10.04611113
2/4/2013,15.6,0.244417321,1.214277977,10.40744169
2/5/2013,22.2,0.317220536,1.045098,15.58222588
2/6/2013,19.8,0.327442679,1.409656955,13.14367888
2/7/2013,15.6,0.241848893,0.855974205,9.947732375
2/8/2013,12.4,0.240664643,0.758884318,8.079985063
2/9/2013,10.11764706,0.221888357,1.686408341,5.40487675
2/10/2013,17,0.238996929,0.9645275,8.283072938
2/11/2013,19.8,0.307830929,0.83338622,14.4081975
2/12/2013,18,0.261186429,0.669747523,8.041396813
2/13/2013,15.6,0.280385607,0.890590043,12.332651
2/14/2013,10.4,0.249204714,1.179840957,11.26615531
2/15/2013,14.06666667,0.250792393,1.250240886,14.29152463
2/16/2013,13.6,0.222654679,0.769316409,8.383333313
2/17/2013,7.75,0.158975536,1.982668114,4.112499938
2/18/2013,13.25,0.218743179,1.315815795,7.339465
2/19/2013,17,0.236325786,1.044044409,8.382638647
2/20/2013,11.6,0.249583036,1.063391432,5.910719688
2/21/2013,14.52941176,0.289167893,1.637965182,6.580847312
2/22/2013,15.2,0.262468143,0.777089045,7.976383647
2/23/2013,13.2,0.220568179,0.455934727,6.358921471
2/24/2013,13,0.228158143,0.771241372,5.061029471
2/25/2013,15.4,0.28971075,0.658309409,8.551333118
2/26/2013,21.2,0.248636607,0.504552143,9.720737333
2/27/2013,15.125,0.237831357,0.630893524,8.119337125
2/28/2013,16.2,0.251271393,1.2118865,9.721610813
3/1/2013,14.5,0.231218179,1.127748952,8.279848063
3/2/2013,19.83333333,0.183677643,1.186679214,6.159114438
3/3/2013,11.83333333,0.189734607,1.759256929,5.339880875
3/4/2013,15.2,0.223593214,1.834880381,7.687947
3/5/2013,16.16666667,0.276273571,1.276033952,10.968734
3/6/2013,18,0.1992785,1.299417357,6.25
3/7/2013,18.4,0.190484143,1.653186295,7.832448588
3/8/2013,28.6,0.278591464,0.927577591,8.94789
3/9/2013,22.2,0.29034175,0.956628227,9.988448529
3/10/2013,16.2,0.281073464,0.461037159,7.479136059
3/11/2013,21.6875,0.220952821,0.514196818,6.193525176
3/12/2013,15.2,0.212224357,0.629062136,5.350129765
3/13/2013,14.66666667,0.2259935,1.226145159,7.099312824
3/14/2013,17.5,0.206001786,1.133540318,6.474077353
3/15/2013,23.16666667,0.214105607,1.381271575,8.861771765
3/16/2013,20.16666667,0.231752357,0.817100119,7.966719529
3/17/2013,15.35294118,0.210791357,0.679578238,4.871331438
3/18/2013,20.83333333,0.204017143,0.498490286,6.623362067
3/19/2013,17,0.225568679,0.852000024,7.954018063
3/20/2013,16.8,0.240983536,1.023437227,9.222543125
3/21/2013,14.16666667,0.223083214,1.919112705,9.323325313
3/22/2013,18.83333333,0.267704857,1.645578455,8.696582688
3/23/2013,14.5625,0.240781679,0.787261773,5.654403312
3/24/2013,16.83333333,0.210011286,0.535052614,5.052343875
3/25/2013,16.83333333,0.221184679,1.100709318,7.88526575
3/26/2013,16.33333333,0.202222893,1.877709422,7.303201188
3/27/2013,13.33333333,0.192376429,1.394183614,8.134091938
3/28/2013,18,0.214154786,1.345855659,9.834485688
3/29/2013,19.16666667,0.228598704,0.964071023,10.14886706
3/30/2013,19.5,0.237956786,0.859971432,7.68125
